anzsco_code,anzsco_title,aioe_mean,aioe_sum,n_paths
541211,Information Officer,0.46820091666666663,0.9364018333333333,2
241511,Special Needs Teacher,0.18450265500000002,0.922513275,5
241512,Teacher of the Hearing Impaired,0.18450265500000002,0.922513275,5
241513,Teacher of the Sight Impaired,0.18450265500000002,0.922513275,5
241599,Special Education Teachers nec,0.18450265500000002,0.922513275,5
234999,Natural and Physical Science Professionals nec,0.09001959288888889,0.9001959288888889,10
599515,Social Security Assessor,0.4494667,0.8989334,2
272311,Clinical Psychologist,0.29219706666666667,0.8765912,3
272312,Educational Psychologist,0.29219706666666667,0.8765912,3
272313,Organisational Psychologist,0.29219706666666667,0.8765912,3
272314,Psychotherapist,0.29219706666666667,0.8765912,3
272399,Psychologists nec,0.29219706666666667,0.8765912,3
134311,School Principal,0.28102188333333333,0.84306565,3
134411,Faculty Head,0.28102188333333333,0.84306565,3
134499,Education Managers nec,0.28102188333333333,0.84306565,3
134412,Regional Education Manager,0.28102188333333333,0.84306565,3
131114,Public Relations Manager,0.4195516666666667,0.8391033333333334,2
131113,Advertising Manager,0.4195516666666667,0.8391033333333334,2
232112,Landscape Architect,0.8363757,0.8363757,1
212411,Copywriter,0.2764776944444444,0.8294330833333333,3
234115,Agronomist,0.05913679216269841,0.8279150902777778,14
251311,Environmental Health Officer,0.13078850727124183,0.7847310436274509,6
251312,Occupational Health and Safety Adviser,0.39157395,0.7831479,2
224214,Records Manager,0.18845529583333331,0.7538211833333333,4
233511,Industrial Engineer,0.12407957048611111,0.7444774229166666,6
149914,Financial Institution Branch Manager,0.3720388,0.7440776,2
221214,Internal Auditor,0.24384780000000003,0.7315434000000001,3
221213,External Auditor,0.24384780000000003,0.7315434000000001,3
221113,Taxation Accountant,0.24384780000000003,0.7315434000000001,3
221112,Management Accountant,0.24384780000000003,0.7315434000000001,3
221111,Accountant (General),0.24384780000000003,0.7315434000000001,3
621713,Street Vendor,0.180536175,0.7221447,4
234211,Chemist,0.359776275,0.71955255,2
551211,Bookkeeper,0.23981612500000002,0.719448375,3
599913,Proof Reader,0.7180965,0.7180965,1
234116,Aquaculture or Fisheries Scientist,0.05946085104166667,0.7135302125,12
222199,Financial Brokers nec,0.077692344332211,0.699231098989899,9
251112,Nutritionist,0.681946,0.681946,1
251111,Dietitian,0.681946,0.681946,1
612115,Real Estate Representative,0.17018627888888888,0.6807451155555555,4
612111,Business Broker,0.17018627888888888,0.6807451155555555,4
612114,Real Estate Agent,0.17018627888888888,0.6807451155555555,4
612113,Real Estate Agency Principal / Real Estate Agency Licensee,0.17018627888888888,0.6807451155555555,4
612112,Property Manager,0.17018627888888888,0.6807451155555555,4
451411,Gallery or Museum Guide,0.2251802633333333,0.6755407899999999,3
451412,Tour Guide,0.2251802633333333,0.6755407899999999,3
532112,Machine Shorthand Reporter,0.3348829666666666,0.6697659333333332,2
521111,Personal Assistant,0.3348829666666666,0.6697659333333332,2
224311,Economist,0.665061,0.665061,1
224511,Land Economist,0.665061,0.665061,1
249111,Education Adviser,0.66191,0.66191,1
249112,Education Reviewer,0.66191,0.66191,1
231112,Air Traffic Controller,0.3258195411764706,0.6516390823529412,2
313113,Web Administrator,0.31593525,0.6318705,2
272413,Translator,0.31572849999999997,0.6314569999999999,2
272412,Interpreter,0.31572849999999997,0.6314569999999999,2
241411,Secondary School Teacher,0.624264,0.624264,1
212211,Author,0.2080776666666667,0.624233,3
212415,Technical Writer,0.2080776666666667,0.624233,3
212212,Book or Script Editor,0.2080776666666667,0.624233,3
134214,Welfare Centre Manager,0.612622,0.612622,1
