person_id,year,occ_code,occ_major_group,white_collar,blue_collar,ai_exposure,annual_wage,log_wage,sex,age,state,edu,yr_2021,ai_x_yr2021,yr_2022,ai_x_yr2022,yr_2023,ai_x_yr2023,yr_2024,ai_x_yr2024
108221,2020,42,4,1,0,0.01051028608479534,1440.0,7.272398392570047,2.0,58.0,3.0,5.0,0,0.0,0,0.0,0,0.0,0,0.0
108222,2020,24,2,1,0,0.30562130137616766,1189.0,7.080867896690782,2.0,28.0,3.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108244,2020,13,1,1,0,0.2649464281801939,3452.0,8.146709052203319,2.0,47.0,1.0,4.0,0,0.0,0,0.0,0,0.0,0,0.0
108245,2020,26,2,1,0,0.23145546379310347,2000.0,7.600902459542082,1.0,42.0,3.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
108248,2020,24,2,1,0,0.30562130137616766,770.0,6.646390514847729,2.0,71.0,1.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108250,2020,39,3,1,0,-0.24502387522821356,654.0,6.483107351457199,2.0,43.0,1.0,3.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108263,2020,13,1,1,0,0.2649464281801939,1001.0,6.90875477931522,1.0,59.0,2.0,9.0,0,0.0,0,0.0,0,0.0,0,0.0
108265,2020,11,1,1,0,0.1360613264880952,3069.0,8.029107054619736,1.0,58.0,1.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108267,2020,26,2,1,0,0.23145546379310347,1500.0,7.313220387090301,1.0,31.0,1.0,9.0,0,0.0,0,0.0,0,0.0,0,0.0
108271,2020,63,6,0,1,0.24083617142429195,1150.0,7.047517221357296,1.0,26.0,3.0,5.0,0,0.0,0,0.0,0,0.0,0,0.0
108277,2020,31,3,1,0,0.008977897660210035,2532.0,7.836764783264067,1.0,55.0,3.0,2.0,0,0.0,0,0.0,0,0.0,0,0.0
108278,2020,73,7,0,1,-0.18400218007352942,425.0,6.052089168924417,1.0,25.0,3.0,5.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108279,2020,54,5,0,1,0.4923504817460317,494.0,6.202535517187923,2.0,19.0,3.0,5.0,0,0.0,0,0.0,0,0.0,0,0.0
108306,2020,45,4,1,0,-0.024169028425497677,173.0,5.153291594497779,2.0,60.0,2.0,9.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108319,2020,85,8,0,1,-0.3519191041666667,950.0,6.856461984594587,2.0,48.0,1.0,5.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108320,2020,32,3,1,0,-0.23360486373998351,900.0,6.802394763324311,1.0,47.0,1.0,5.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108321,2020,74,7,0,1,-0.0749210140512265,827.0,6.717804695023691,1.0,27.0,1.0,9.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108323,2020,31,3,1,0,0.008977897660210035,1000.0,6.907755278982137,1.0,21.0,1.0,8.0,0,0.0,0,0.0,0,0.0,0,0.0
108327,2020,13,1,1,0,0.2649464281801939,1970.0,7.585788821732034,2.0,60.0,6.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
108335,2020,13,1,1,0,0.2649464281801939,3644.0,8.200837258379849,1.0,49.0,1.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
108337,2020,36,3,1,0,-0.04568094818322348,960.0,6.866933284461882,1.0,46.0,3.0,5.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108338,2020,13,1,1,0,0.2649464281801939,3328.0,8.1101268019411,2.0,65.0,7.0,4.0,0,0.0,0,0.0,0,0.0,0,0.0
108343,2020,42,4,1,0,0.01051028608479534,550.0,6.309918278226516,2.0,39.0,6.0,5.0,0,0.0,0,0.0,0,0.0,0,0.0
108348,2020,13,1,1,0,0.2649464281801939,5409.0,8.595819511871428,1.0,43.0,2.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108363,2020,42,4,1,0,0.01051028608479534,995.0,6.902742737158593,2.0,35.0,2.0,4.0,0,0.0,0,0.0,0,0.0,0,0.0
108364,2020,83,8,0,1,-0.1091556041922269,1286.0,7.1592919047975645,1.0,35.0,2.0,9.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108378,2020,89,8,0,1,-0.2189084324372928,600.0,6.396929655216146,1.0,47.0,5.0,5.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108380,2020,74,7,0,1,-0.0749210140512265,375.0,5.926926025970411,2.0,29.0,5.0,9.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108382,2020,89,8,0,1,-0.2189084324372928,257.0,5.54907608489522,1.0,24.0,5.0,3.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108388,2020,14,1,1,0,0.096901219869185,2992.0,8.003697339094368,1.0,47.0,1.0,4.0,0,0.0,0,0.0,0,0.0,0,0.0
108389,2020,22,2,1,0,0.23363319630473772,1442.0,7.273786317844895,2.0,45.0,1.0,5.0,0,0.0,0,0.0,0,0.0,0,0.0
108390,2020,51,5,0,1,0.2939577758152958,696.0,6.54534966033442,2.0,19.0,1.0,8.0,0,0.0,0,0.0,0,0.0,0,0.0
108412,2020,55,5,0,1,0.48112254194444437,837.0,6.729824070489475,2.0,56.0,3.0,4.0,0,0.0,0,0.0,0,0.0,0,0.0
108417,2020,89,8,0,1,-0.2189084324372928,1250.0,7.1308988302963465,1.0,49.0,4.0,5.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108422,2020,62,6,0,1,0.01205130738931425,1050.0,6.956545443151569,1.0,66.0,8.0,5.0,0,0.0,0,0.0,0,0.0,0,0.0
108428,2020,81,8,0,1,-0.42234737171717174,806.0,6.692083742506628,2.0,70.0,3.0,9.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108434,2020,43,4,1,0,-0.1286161210627572,547.0,6.304448802421981,2.0,65.0,1.0,9.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108435,2020,26,2,1,0,0.23145546379310347,2371.0,7.771067086065406,1.0,38.0,2.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108450,2020,53,5,0,1,0.40991099791666663,950.0,6.856461984594587,2.0,54.0,5.0,9.0,0,0.0,0,0.0,0,0.0,0,0.0
108462,2020,81,8,0,1,-0.42234737171717174,1150.0,7.047517221357296,2.0,56.0,3.0,5.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108467,2020,25,2,1,0,0.06932169621067275,1300.0,7.170119543449628,2.0,57.0,2.0,2.0,0,0.0,0,0.0,0,0.0,0,0.0
108468,2020,43,4,1,0,-0.1286161210627572,1800.0,7.495541943884256,1.0,33.0,2.0,8.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108477,2020,89,8,0,1,-0.2189084324372928,750.0,6.620073206530356,1.0,26.0,1.0,8.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108478,2020,89,8,0,1,-0.2189084324372928,1200.0,7.090076835776092,1.0,40.0,3.0,8.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108484,2020,22,2,1,0,0.23363319630473772,394.0,5.976350909297934,2.0,50.0,5.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108485,2020,23,2,1,0,0.15416288675229753,2730.0,7.912056888179006,1.0,52.0,5.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108486,2020,62,6,0,1,0.01205130738931425,112.0,4.718498871295094,2.0,23.0,3.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108487,2020,43,4,1,0,-0.1286161210627572,38.0,3.6375861597263857,2.0,21.0,5.0,8.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108497,2020,62,6,0,1,0.01205130738931425,795.0,6.678342114654332,1.0,59.0,1.0,5.0,0,0.0,0,0.0,0,0.0,0,0.0
108498,2020,22,2,1,0,0.23363319630473772,736.0,6.601230118728877,1.0,52.0,2.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108499,2020,22,2,1,0,0.23363319630473772,750.0,6.620073206530356,2.0,53.0,2.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108501,2020,24,2,1,0,0.30562130137616766,1100.0,7.003065458786462,2.0,49.0,1.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
108503,2020,52,5,0,1,0.5169799814814815,1550.0,7.346010209913293,2.0,45.0,8.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108507,2020,13,1,1,0,0.2649464281801939,3865.0,8.259716961021523,1.0,48.0,5.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
108510,2020,24,2,1,0,0.30562130137616766,1745.0,7.4645098346365275,2.0,55.0,2.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108511,2020,61,6,0,1,0.1513889642307972,1726.0,7.453561871643373,1.0,59.0,2.0,9.0,0,0.0,0,0.0,0,0.0,0,0.0
108512,2020,62,6,0,1,0.01205130738931425,640.0,6.461468176353717,1.0,22.0,2.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108513,2020,62,6,0,1,0.01205130738931425,267.0,5.58724865840025,1.0,20.0,2.0,8.0,0,0.0,0,0.0,0,0.0,0,0.0
108514,2020,22,2,1,0,0.23363319630473772,2271.0,7.7279755421055585,2.0,43.0,1.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108525,2020,12,1,1,0,-0.02149606337945325,700.0,6.551080335043404,1.0,27.0,4.0,8.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108526,2020,84,8,0,1,-0.10573328875615122,1400.0,7.24422751560335,1.0,26.0,4.0,9.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108527,2020,25,2,1,0,0.06932169621067275,1706.0,7.441906728051625,2.0,23.0,4.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108530,2020,12,1,1,0,-0.02149606337945325,720.0,6.579251212010101,1.0,54.0,3.0,9.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108539,2020,54,5,0,1,0.4923504817460317,75.0,4.31748811353631,2.0,64.0,2.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108547,2020,24,2,1,0,0.30562130137616766,1645.0,7.405495663199472,2.0,55.0,4.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108550,2020,56,5,0,1,0.14716825698620187,1198.0,7.088408778675395,1.0,47.0,5.0,9.0,0,0.0,0,0.0,0,0.0,0,0.0
108551,2020,55,5,0,1,0.48112254194444437,1200.0,7.090076835776092,1.0,48.0,5.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108559,2020,54,5,0,1,0.4923504817460317,1343.0,7.202661196523238,2.0,55.0,1.0,9.0,0,0.0,0,0.0,0,0.0,0,0.0
108560,2020,22,2,1,0,0.23363319630473772,1151.0,7.048386408721883,1.0,52.0,1.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108561,2020,13,1,1,0,0.2649464281801939,950.0,6.856461984594587,2.0,24.0,1.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108562,2020,54,5,0,1,0.4923504817460317,750.0,6.620073206530356,2.0,22.0,1.0,8.0,0,0.0,0,0.0,0,0.0,0,0.0
108571,2020,52,5,0,1,0.5169799814814815,1011.0,6.918695219020472,2.0,43.0,4.0,5.0,0,0.0,0,0.0,0,0.0,0,0.0
108573,2020,13,1,1,0,0.2649464281801939,1350.0,7.2078598714324755,2.0,37.0,4.0,8.0,0,0.0,0,0.0,0,0.0,0,0.0
108600,2020,45,4,1,0,-0.024169028425497677,375.0,5.926926025970411,1.0,19.0,4.0,8.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108604,2020,13,1,1,0,0.2649464281801939,2400.0,7.783224016336037,1.0,58.0,4.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108605,2020,24,2,1,0,0.30562130137616766,1750.0,7.4673710669175595,2.0,56.0,4.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108635,2020,13,1,1,0,0.2649464281801939,2400.0,7.783224016336037,1.0,47.0,1.0,8.0,0,0.0,0,0.0,0,0.0,0,0.0
108642,2020,14,1,1,0,0.096901219869185,1150.0,7.047517221357296,2.0,38.0,2.0,5.0,0,0.0,0,0.0,0,0.0,0,0.0
108643,2020,71,7,0,1,-0.3228701137548854,2835.0,7.949797216161852,1.0,38.0,3.0,5.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108653,2020,84,8,0,1,-0.10573328875615122,1100.0,7.003065458786462,1.0,31.0,3.0,8.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108660,2020,54,5,0,1,0.4923504817460317,950.0,6.856461984594587,2.0,55.0,2.0,9.0,0,0.0,0,0.0,0,0.0,0,0.0
108666,2020,24,2,1,0,0.30562130137616766,1894.0,7.546446273746024,2.0,41.0,4.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
108667,2020,85,8,0,1,-0.3519191041666667,250.0,5.521460917862246,2.0,54.0,6.0,9.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108668,2020,36,3,1,0,-0.04568094818322348,1150.0,7.047517221357296,1.0,60.0,6.0,9.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108669,2020,62,6,0,1,0.01205130738931425,1049.0,6.955592608396297,1.0,27.0,6.0,8.0,0,0.0,0,0.0,0,0.0,0,0.0
108670,2020,14,1,1,0,0.096901219869185,1100.0,7.003065458786462,2.0,22.0,6.0,9.0,0,0.0,0,0.0,0,0.0,0,0.0
108671,2020,42,4,1,0,0.01051028608479534,1400.0,7.24422751560335,2.0,56.0,3.0,5.0,0,0.0,0,0.0,0,0.0,0,0.0
108673,2020,83,8,0,1,-0.1091556041922269,1500.0,7.313220387090301,1.0,26.0,3.0,8.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108695,2020,73,7,0,1,-0.18400218007352942,1500.0,7.313220387090301,1.0,51.0,6.0,9.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108697,2020,81,8,0,1,-0.42234737171717174,400.0,5.991464547107982,2.0,34.0,6.0,9.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108698,2020,73,7,0,1,-0.18400218007352942,1085.0,6.98933526597456,1.0,26.0,6.0,9.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108705,2020,14,1,1,0,0.096901219869185,384.0,5.950642552587727,1.0,71.0,2.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108709,2020,44,4,1,0,-0.12962232612569966,1600.0,7.3777589082278725,1.0,39.0,4.0,5.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108717,2020,13,1,1,0,0.2649464281801939,1250.0,7.1308988302963465,2.0,44.0,8.0,5.0,0,0.0,0,0.0,0,0.0,0,0.0
108718,2020,13,1,1,0,0.2649464281801939,4795.0,8.475328987317539,1.0,51.0,8.0,4.0,0,0.0,0,0.0,0,0.0,0,0.0
108724,2020,74,7,0,1,-0.0749210140512265,600.0,6.396929655216146,2.0,61.0,2.0,8.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108726,2020,34,3,1,0,-0.16198064003426815,1671.0,7.421177528595393,1.0,40.0,2.0,5.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108727,2020,74,7,0,1,-0.0749210140512265,817.0,6.705639094860003,2.0,37.0,2.0,4.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108730,2020,22,2,1,0,0.23363319630473772,1822.0,7.507690077819904,1.0,60.0,2.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108731,2020,14,1,1,0,0.096901219869185,1669.0,7.419979923661835,2.0,58.0,2.0,8.0,0,0.0,0,0.0,0,0.0,0,0.0
108733,2020,59,5,0,1,0.2407843772218851,1000.0,6.907755278982137,1.0,31.0,2.0,8.0,0,0.0,0,0.0,0,0.0,0,0.0
108734,2020,13,1,1,0,0.2649464281801939,1918.0,7.559038255443384,2.0,29.0,2.0,8.0,0,0.0,0,0.0,0,0.0,0,0.0
108737,2020,53,5,0,1,0.40991099791666663,1090.0,6.993932975223189,2.0,54.0,1.0,8.0,0,0.0,0,0.0,0,0.0,0,0.0
108739,2020,14,1,1,0,0.096901219869185,830.0,6.721425700790643,1.0,25.0,1.0,8.0,0,0.0,0,0.0,0,0.0,0,0.0
108740,2020,44,4,1,0,-0.12962232612569966,1500.0,7.313220387090301,1.0,22.0,1.0,8.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108753,2020,11,1,1,0,0.1360613264880952,3462.0,8.149601735736155,2.0,62.0,5.0,2.0,0,0.0,0,0.0,0,0.0,0,0.0
108754,2020,24,2,1,0,0.30562130137616766,1818.0,7.505492274737424,2.0,38.0,5.0,2.0,0,0.0,0,0.0,0,0.0,0,0.0
108755,2020,13,1,1,0,0.2649464281801939,4808.0,8.478036476215044,2.0,38.0,5.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
108756,2020,25,2,1,0,0.06932169621067275,2250.0,7.718685495198466,1.0,34.0,5.0,2.0,0,0.0,0,0.0,0,0.0,0,0.0
108757,2020,59,5,0,1,0.2407843772218851,1695.0,7.43543801981455,2.0,31.0,5.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108758,2020,62,6,0,1,0.01205130738931425,445.0,6.09807428216624,2.0,53.0,3.0,8.0,0,0.0,0,0.0,0,0.0,0,0.0
108765,2020,23,2,1,0,0.15416288675229753,2205.0,7.6984827878809465,1.0,43.0,8.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
108766,2020,27,2,1,0,0.36867467552083333,1550.0,7.346010209913293,2.0,46.0,8.0,4.0,0,0.0,0,0.0,0,0.0,0,0.0
108770,2020,22,2,1,0,0.23363319630473772,600.0,6.396929655216146,2.0,34.0,6.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108772,2020,55,5,0,1,0.48112254194444437,2100.0,7.649692623711514,2.0,60.0,1.0,8.0,0,0.0,0,0.0,0,0.0,0,0.0
108773,2020,23,2,1,0,0.15416288675229753,690.0,6.536691597591305,1.0,56.0,1.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108774,2020,55,5,0,1,0.48112254194444437,900.0,6.802394763324311,2.0,25.0,1.0,8.0,0,0.0,0,0.0,0,0.0,0,0.0
108775,2020,35,3,1,0,-0.21340637808333324,757.0,6.6293632534374485,1.0,19.0,1.0,8.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108787,2020,25,2,1,0,0.06932169621067275,750.0,6.620073206530356,2.0,34.0,1.0,8.0,0,0.0,0,0.0,0,0.0,0,0.0
108789,2020,25,2,1,0,0.06932169621067275,2200.0,7.696212639346407,1.0,32.0,1.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108791,2020,13,1,1,0,0.2649464281801939,2350.0,7.762170607138205,2.0,52.0,4.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
108794,2020,31,3,1,0,0.008977897660210035,3069.0,8.029107054619736,1.0,52.0,5.0,8.0,0,0.0,0,0.0,0,0.0,0,0.0
108796,2020,31,3,1,0,0.008977897660210035,750.0,6.620073206530356,2.0,62.0,2.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108797,2020,22,2,1,0,0.23363319630473772,1581.0,7.365812837209472,1.0,63.0,2.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108798,2020,36,3,1,0,-0.04568094818322348,650.0,6.476972362889683,2.0,29.0,2.0,3.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108799,2020,54,5,0,1,0.4923504817460317,1050.0,6.956545443151569,1.0,27.0,2.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108800,2020,36,3,1,0,-0.04568094818322348,1100.0,7.003065458786462,2.0,46.0,2.0,8.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108807,2020,51,5,0,1,0.2939577758152958,1421.0,7.259116128097101,2.0,55.0,1.0,5.0,0,0.0,0,0.0,0,0.0,0,0.0
108809,2020,32,3,1,0,-0.23360486373998351,2050.0,7.6255950721324535,1.0,31.0,1.0,5.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108810,2020,32,3,1,0,-0.23360486373998351,1700.0,7.438383530044307,1.0,29.0,1.0,9.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108811,2020,24,2,1,0,0.30562130137616766,1662.0,7.415776975415394,1.0,26.0,1.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108823,2020,27,2,1,0,0.36867467552083333,4423.0,8.394573477868327,1.0,37.0,2.0,2.0,0,0.0,0,0.0,0,0.0,0,0.0
108824,2020,13,1,1,0,0.2649464281801939,2301.0,7.741099090035366,1.0,35.0,2.0,2.0,0,0.0,0,0.0,0,0.0,0,0.0
108825,2020,22,2,1,0,0.23363319630473772,1749.0,7.466799475018602,2.0,30.0,2.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108826,2020,25,2,1,0,0.06932169621067275,550.0,6.309918278226516,2.0,44.0,4.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108849,2020,61,6,0,1,0.1513889642307972,2877.0,7.964503363551548,1.0,67.0,3.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108850,2020,23,2,1,0,0.15416288675229753,1450.0,7.27931883541462,1.0,47.0,4.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108851,2020,23,2,1,0,0.15416288675229753,1200.0,7.090076835776092,2.0,44.0,4.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108853,2020,43,4,1,0,-0.1286161210627572,959.0,6.8658910748834385,2.0,62.0,1.0,5.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108855,2020,12,1,1,0,-0.02149606337945325,345.0,5.84354441703136,1.0,67.0,3.0,5.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108857,2020,72,7,0,1,-0.17341740850805848,909.0,6.812345094177479,1.0,35.0,3.0,8.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108858,2020,22,2,1,0,0.23363319630473772,1394.0,7.2399325913204695,2.0,29.0,3.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108867,2020,,,0,0,,1000.0,6.907755278982137,2.0,51.0,3.0,9.0,0,,0,,0,,0,
108874,2020,27,2,1,0,0.36867467552083333,1050.0,6.956545443151569,2.0,57.0,3.0,9.0,0,0.0,0,0.0,0,0.0,0,0.0
108877,2020,33,3,1,0,-0.5307926277777777,950.0,6.856461984594587,1.0,28.0,3.0,5.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108893,2020,23,2,1,0,0.15416288675229753,1375.0,7.226209010100671,1.0,34.0,1.0,4.0,0,0.0,0,0.0,0,0.0,0,0.0
108896,2020,25,2,1,0,0.06932169621067275,1264.0,7.142036574706803,2.0,63.0,2.0,8.0,0,0.0,0,0.0,0,0.0,0,0.0
108897,2020,63,6,0,1,0.24083617142429195,370.0,5.91350300563827,1.0,30.0,2.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108898,2020,25,2,1,0,0.06932169621067275,1225.0,7.110696122978827,2.0,28.0,2.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
108899,2020,33,3,1,0,-0.5307926277777777,730.0,6.593044534142437,1.0,18.0,2.0,9.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108900,2020,11,1,1,0,0.1360613264880952,4250.0,8.354674261918463,1.0,61.0,5.0,5.0,0,0.0,0,0.0,0,0.0,0,0.0
108902,2020,23,2,1,0,0.15416288675229753,2628.0,7.873978379604501,1.0,35.0,1.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
108909,2020,22,2,1,0,0.23363319630473772,3452.0,8.146709052203319,2.0,50.0,3.0,4.0,0,0.0,0,0.0,0,0.0,0,0.0
108911,2020,27,2,1,0,0.36867467552083333,1611.0,7.384610383176974,2.0,25.0,3.0,8.0,0,0.0,0,0.0,0,0.0,0,0.0
108916,2020,22,2,1,0,0.23363319630473772,1500.0,7.313220387090301,2.0,32.0,1.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
108925,2020,42,4,1,0,0.01051028608479534,816.0,6.704414354964107,2.0,66.0,1.0,5.0,0,0.0,0,0.0,0,0.0,0,0.0
108926,2020,45,4,1,0,-0.024169028425497677,720.0,6.579251212010101,2.0,35.0,1.0,4.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108927,2020,51,5,0,1,0.2939577758152958,1110.0,7.01211529430638,2.0,32.0,1.0,5.0,0,0.0,0,0.0,0,0.0,0,0.0
108928,2020,13,1,1,0,0.2649464281801939,8000.0,8.987196820661973,2.0,59.0,8.0,9.0,0,0.0,0,0.0,0,0.0,0,0.0
108930,2020,34,3,1,0,-0.16198064003426815,2100.0,7.649692623711514,1.0,34.0,2.0,5.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108932,2020,22,2,1,0,0.23363319630473772,1100.0,7.003065458786462,2.0,21.0,2.0,9.0,0,0.0,0,0.0,0,0.0,0,0.0
108940,2020,32,3,1,0,-0.23360486373998351,2085.0,7.642524134232902,1.0,61.0,3.0,5.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108942,2020,74,7,0,1,-0.0749210140512265,893.0,6.794586580876499,2.0,36.0,1.0,5.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108943,2020,32,3,1,0,-0.23360486373998351,2300.0,7.7406644019172415,1.0,30.0,3.0,3.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108945,2020,42,4,1,0,0.01051028608479534,950.0,6.856461984594587,2.0,24.0,3.0,4.0,0,0.0,0,0.0,0,0.0,0,0.0
108963,2020,34,3,1,0,-0.16198064003426815,2186.0,7.689828668736484,1.0,53.0,5.0,4.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108965,2020,89,8,0,1,-0.2189084324372928,650.0,6.476972362889683,2.0,27.0,5.0,4.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108967,2020,31,3,1,0,0.008977897660210035,1425.0,7.261927092702751,1.0,21.0,5.0,8.0,0,0.0,0,0.0,0,0.0,0,0.0
108976,2020,20,2,1,0,,1500.0,7.313220387090301,1.0,39.0,3.0,3.0,0,,0,,0,,0,
108978,2020,73,7,0,1,-0.18400218007352942,3100.0,8.039157390473237,1.0,51.0,5.0,8.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108979,2020,43,4,1,0,-0.1286161210627572,1900.0,7.549609165154532,2.0,47.0,5.0,4.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108980,2020,82,8,0,1,-0.40529406484962405,3200.0,8.070906088787819,1.0,29.0,5.0,8.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
108989,2020,39,3,1,0,-0.24502387522821356,600.0,6.396929655216146,2.0,21.0,1.0,4.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
109004,2020,25,2,1,0,0.06932169621067275,2011.0,7.606387389772652,2.0,42.0,1.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
109005,2020,25,2,1,0,0.06932169621067275,640.0,6.461468176353717,1.0,61.0,1.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
109013,2020,27,2,1,0,0.36867467552083333,3491.0,8.157943507105037,2.0,41.0,5.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0
109021,2020,41,4,1,0,-0.01690187175562818,1100.0,7.003065458786462,2.0,51.0,2.0,5.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
109022,2020,34,3,1,0,-0.16198064003426815,2200.0,7.696212639346407,1.0,56.0,2.0,5.0,0,-0.0,0,-0.0,0,-0.0,0,-0.0
109025,2020,22,2,1,0,0.23363319630473772,1280.0,7.154615356913663,2.0,22.0,2.0,3.0,0,0.0,0,0.0,0,0.0,0,0.0
